year_quarter,genre,Genre_Group,streams,gdp_(£m),inflation_(%),hfce_(£m),unemployment_rate_(%)
2021 Q3,Electronic,Electronic,8007958.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,7792464.0,615459.0,2.7,372109.0,4.4
2021 Q3,Indie,Indie,7780275.0,615459.0,2.7,372109.0,4.4
2021 Q3,Hip-Hop,Rap/Hip-Hop,7613214.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,7577029.0,615459.0,2.7,372109.0,4.4
2021 Q3,Grime,Electronic,7553485.0,615459.0,2.7,372109.0,4.4
2021 Q3,House,Dance/House,7536776.0,615459.0,2.7,372109.0,4.4
2021 Q3,Hip-Hop,Rap/Hip-Hop,7501226.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,7437522.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,7394991.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,7268242.0,615459.0,2.7,372109.0,4.4
2021 Q3,Grime,Electronic,7265050.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,7139335.0,615459.0,2.7,372109.0,4.4
2021 Q3,Afrobeats,Afrobeats,7031047.0,615459.0,2.7,372109.0,4.4
2021 Q3,Indie,Indie,7012830.0,615459.0,2.7,372109.0,4.4
2021 Q3,R&B,R&B,6991946.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,6842329.0,615459.0,2.7,372109.0,4.4
2021 Q3,Hip-Hop,Rap/Hip-Hop,6798827.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,6776092.0,615459.0,2.7,372109.0,4.4
2021 Q3,R&B,R&B,6726405.0,615459.0,2.7,372109.0,4.4
2021 Q3,Drill,Rap/Hip-Hop,6536490.0,615459.0,2.7,372109.0,4.4
2021 Q3,Indie,Indie,6535092.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,6438330.0,615459.0,2.7,372109.0,4.4
2021 Q3,Drill,Rap/Hip-Hop,6276550.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,6254325.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,6230786.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,6218952.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,6169046.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,6111164.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,6071536.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,6063465.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,6060163.0,615459.0,2.7,372109.0,4.4
2021 Q3,Edm,Electronic,5988064.0,615459.0,2.7,372109.0,4.4
2021 Q3,Grime,Electronic,5967133.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,5944264.0,615459.0,2.7,372109.0,4.4
2021 Q3,Hip-Hop,Rap/Hip-Hop,5935556.0,615459.0,2.7,372109.0,4.4
2021 Q3,Indie,Indie,5926754.0,615459.0,2.7,372109.0,4.4
2021 Q3,Hip-Hop,Rap/Hip-Hop,5903180.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,5828913.0,615459.0,2.7,372109.0,4.4
2021 Q3,Indie,Indie,5797615.0,615459.0,2.7,372109.0,4.4
2021 Q3,Electronic,Electronic,5770822.0,615459.0,2.7,372109.0,4.4
2021 Q3,Grime,Electronic,5767297.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,5758454.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,5751406.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,5742906.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,5731399.0,615459.0,2.7,372109.0,4.4
2021 Q3,Drill,Rap/Hip-Hop,5722058.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,5708673.0,615459.0,2.7,372109.0,4.4
2021 Q3,Hip-Hop,Rap/Hip-Hop,5698401.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,5658292.0,615459.0,2.7,372109.0,4.4
2021 Q3,House,Dance/House,5634588.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,5622479.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,5598086.0,615459.0,2.7,372109.0,4.4
2021 Q3,Hip-Hop,Rap/Hip-Hop,5596802.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,5573587.0,615459.0,2.7,372109.0,4.4
2021 Q3,House,Dance/House,5572141.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,5551787.0,615459.0,2.7,372109.0,4.4
2021 Q3,Soul,Soul,5510682.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,5463872.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,5456385.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,5454073.0,615459.0,2.7,372109.0,4.4
2021 Q3,Indie,Indie,5443259.0,615459.0,2.7,372109.0,4.4
2021 Q3,Electronic,Electronic,5410075.0,615459.0,2.7,372109.0,4.4
2021 Q3,Grime,Electronic,5391955.0,615459.0,2.7,372109.0,4.4
2021 Q3,Unknown,Unknown,5382366.0,615459.0,2.7,372109.0,4.4
2021 Q3,Hip-Hop,Rap/Hip-Hop,5338018.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,5337937.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,5309136.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,5298373.0,615459.0,2.7,372109.0,4.4
2021 Q3,Indie,Indie,5288254.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,5276811.0,615459.0,2.7,372109.0,4.4
2021 Q3,Drill,Rap/Hip-Hop,5216589.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,5152342.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,5071023.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,5049693.0,615459.0,2.7,372109.0,4.4
2021 Q3,Hip-Hop,Rap/Hip-Hop,5025696.0,615459.0,2.7,372109.0,4.4
2021 Q3,Grime,Electronic,5017287.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,4909267.0,615459.0,2.7,372109.0,4.4
2021 Q3,Soul,Soul,4897400.0,615459.0,2.7,372109.0,4.4
2021 Q3,Hip-Hop,Rap/Hip-Hop,4865298.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,4842419.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,4834676.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,4833733.0,615459.0,2.7,372109.0,4.4
2021 Q3,R&B,R&B,4821454.0,615459.0,2.7,372109.0,4.4
2021 Q3,Drill,Rap/Hip-Hop,4759606.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,4681943.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,4657591.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,4615092.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,4583441.0,615459.0,2.7,372109.0,4.4
2021 Q3,House,Dance/House,4542620.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,4464177.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,4438566.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,4398090.0,615459.0,2.7,372109.0,4.4
2021 Q3,Dance,Dance/House,4389329.0,615459.0,2.7,372109.0,4.4
2021 Q3,Grime,Electronic,4350352.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,4321063.0,615459.0,2.7,372109.0,4.4
2021 Q3,House,Dance/House,4311157.0,615459.0,2.7,372109.0,4.4
2021 Q3,R&B,R&B,4302158.0,615459.0,2.7,372109.0,4.4
2021 Q3,Drill,Rap/Hip-Hop,4274177.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,4240877.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,4222197.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,4206631.0,615459.0,2.7,372109.0,4.4
2021 Q3,Comedy,Other,4206012.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,4197852.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,4179783.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,4169746.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,4111070.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,4061900.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,4054640.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,3987151.0,615459.0,2.7,372109.0,4.4
2021 Q3,Soft Pop,Pop,3937736.0,615459.0,2.7,372109.0,4.4
2021 Q3,Dance,Dance/House,3853601.0,615459.0,2.7,372109.0,4.4
2021 Q3,Drill,Rap/Hip-Hop,3852266.0,615459.0,2.7,372109.0,4.4
2021 Q3,Edm,Electronic,3826194.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,3816647.0,615459.0,2.7,372109.0,4.4
2021 Q3,Electronic,Electronic,3786915.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,3746146.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,3721586.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,3711349.0,615459.0,2.7,372109.0,4.4
2021 Q3,Grime,Electronic,3681602.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,3653974.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,3598879.0,615459.0,2.7,372109.0,4.4
2021 Q3,Soul,Soul,3548862.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,3542561.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,3529755.0,615459.0,2.7,372109.0,4.4
2021 Q3,Drill,Rap/Hip-Hop,3518020.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,3482071.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,3477756.0,615459.0,2.7,372109.0,4.4
2021 Q3,Grime,Electronic,3437458.0,615459.0,2.7,372109.0,4.4
2021 Q3,Grime,Electronic,3412483.0,615459.0,2.7,372109.0,4.4
2021 Q3,Comedy,Other,3410985.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,3404621.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,3385086.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,3372577.0,615459.0,2.7,372109.0,4.4
2021 Q3,Afrobeats,Afrobeats,3313759.0,615459.0,2.7,372109.0,4.4
2021 Q3,K-Pop,K-Pop,3296329.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,3285993.0,615459.0,2.7,372109.0,4.4
2021 Q3,Electronic,Electronic,3285396.0,615459.0,2.7,372109.0,4.4
2021 Q3,Electronic,Electronic,3264532.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,3261839.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,3223550.0,615459.0,2.7,372109.0,4.4
2021 Q3,Electronic,Electronic,3066267.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,3032833.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,3030715.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,2942097.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,2935809.0,615459.0,2.7,372109.0,4.4
2021 Q3,Drill,Rap/Hip-Hop,2854490.0,615459.0,2.7,372109.0,4.4
2021 Q3,Grime,Electronic,2847479.0,615459.0,2.7,372109.0,4.4
2021 Q3,Grime,Electronic,2791203.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,2774871.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,2752081.0,615459.0,2.7,372109.0,4.4
2021 Q3,R&B,R&B,2738373.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,2721177.0,615459.0,2.7,372109.0,4.4
2021 Q3,Hip-Hop,Rap/Hip-Hop,2698031.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,2673778.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,2651570.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,2649126.0,615459.0,2.7,372109.0,4.4
2021 Q3,Grime,Electronic,2618094.0,615459.0,2.7,372109.0,4.4
2021 Q3,Latin,Latin,2603130.0,615459.0,2.7,372109.0,4.4
2021 Q3,Electronic,Electronic,2588170.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,2578898.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,2566685.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,2561394.0,615459.0,2.7,372109.0,4.4
2021 Q3,Comedy,Other,2544211.0,615459.0,2.7,372109.0,4.4
2021 Q3,Grime,Electronic,2532179.0,615459.0,2.7,372109.0,4.4
2021 Q3,Drill,Rap/Hip-Hop,2525218.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,2515483.0,615459.0,2.7,372109.0,4.4
2021 Q3,Unknown,Unknown,2499421.0,615459.0,2.7,372109.0,4.4
2021 Q3,Grime,Electronic,2488709.0,615459.0,2.7,372109.0,4.4
2021 Q3,Edm,Electronic,2449562.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,2420686.0,615459.0,2.7,372109.0,4.4
2021 Q3,Indie,Indie,2297589.0,615459.0,2.7,372109.0,4.4
2021 Q3,House,Dance/House,2270952.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,2252270.0,615459.0,2.7,372109.0,4.4
2021 Q3,Unknown,Unknown,2245766.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,2196176.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,2190774.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,2184816.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,2183715.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,2170699.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,2141621.0,615459.0,2.7,372109.0,4.4
2021 Q3,R&B,R&B,2138099.0,615459.0,2.7,372109.0,4.4
2021 Q3,Grime,Electronic,2107724.0,615459.0,2.7,372109.0,4.4
2021 Q3,Grime,Electronic,2089300.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,2066877.0,615459.0,2.7,372109.0,4.4
2021 Q3,Hip-Hop,Rap/Hip-Hop,2059441.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,2054877.0,615459.0,2.7,372109.0,4.4
2021 Q3,Soft Pop,Pop,2020878.0,615459.0,2.7,372109.0,4.4
2021 Q3,Dance,Dance/House,2015314.0,615459.0,2.7,372109.0,4.4
2021 Q3,R&B,R&B,2004045.0,615459.0,2.7,372109.0,4.4
2021 Q3,Drill,Rap/Hip-Hop,1961154.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,1922320.0,615459.0,2.7,372109.0,4.4
2021 Q3,Dance,Dance/House,1916872.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,1910806.0,615459.0,2.7,372109.0,4.4
2021 Q3,Soft Pop,Pop,1863310.0,615459.0,2.7,372109.0,4.4
2021 Q3,Drill,Rap/Hip-Hop,1862769.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,1828959.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,1828574.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,1810125.0,615459.0,2.7,372109.0,4.4
2021 Q3,Grime,Electronic,1795332.0,615459.0,2.7,372109.0,4.4
2021 Q3,Country,Country,1794587.0,615459.0,2.7,372109.0,4.4
2021 Q3,Drill,Rap/Hip-Hop,1782736.0,615459.0,2.7,372109.0,4.4
2021 Q3,Drill,Rap/Hip-Hop,1765526.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,1756687.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,1735401.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,1732823.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,1714842.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,1683350.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,1654653.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,1651186.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,1646224.0,615459.0,2.7,372109.0,4.4
2021 Q3,Unknown,Unknown,1556185.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,1555036.0,615459.0,2.7,372109.0,4.4
2021 Q3,Afrobeats,Afrobeats,1553552.0,615459.0,2.7,372109.0,4.4
2021 Q3,Electronic,Electronic,1542945.0,615459.0,2.7,372109.0,4.4
2021 Q3,Unknown,Unknown,1535080.0,615459.0,2.7,372109.0,4.4
2021 Q3,K-Pop,K-Pop,1507429.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,1504999.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,1478396.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,1466615.0,615459.0,2.7,372109.0,4.4
2021 Q3,Hip-Hop,Rap/Hip-Hop,1456057.0,615459.0,2.7,372109.0,4.4
2021 Q3,House,Dance/House,1455019.0,615459.0,2.7,372109.0,4.4
2021 Q3,Hip-Hop,Rap/Hip-Hop,1438872.0,615459.0,2.7,372109.0,4.4
2021 Q3,Hip-Hop,Rap/Hip-Hop,1438039.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,1430758.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,1429692.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,1428576.0,615459.0,2.7,372109.0,4.4
2021 Q3,Unknown,Unknown,1416714.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,1413675.0,615459.0,2.7,372109.0,4.4
2021 Q3,R&B,R&B,1391446.0,615459.0,2.7,372109.0,4.4
2021 Q3,Folk,Folk,1387306.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,1371584.0,615459.0,2.7,372109.0,4.4
2021 Q3,Edm,Electronic,1350114.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,1341861.0,615459.0,2.7,372109.0,4.4
2021 Q3,Hip-Hop,Rap/Hip-Hop,1334136.0,615459.0,2.7,372109.0,4.4
2021 Q3,K-Pop,K-Pop,1333509.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,1332568.0,615459.0,2.7,372109.0,4.4
2021 Q3,Hip-Hop,Rap/Hip-Hop,1321844.0,615459.0,2.7,372109.0,4.4
2021 Q3,Electronic,Electronic,1316285.0,615459.0,2.7,372109.0,4.4
2021 Q3,Electronic,Electronic,1311544.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,1300096.0,615459.0,2.7,372109.0,4.4
2021 Q3,Hip-Hop,Rap/Hip-Hop,1284818.0,615459.0,2.7,372109.0,4.4
2021 Q3,Disco,Disco,1281069.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,1279037.0,615459.0,2.7,372109.0,4.4
2021 Q3,Hip-Hop,Rap/Hip-Hop,1266740.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,1263477.0,615459.0,2.7,372109.0,4.4
2021 Q3,Dance,Dance/House,1260796.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,1244854.0,615459.0,2.7,372109.0,4.4
2021 Q3,Drill,Rap/Hip-Hop,1243206.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,1226184.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,1224450.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,1222560.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,1210729.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,1205010.0,615459.0,2.7,372109.0,4.4
2021 Q3,Unknown,Unknown,1193424.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,1186589.0,615459.0,2.7,372109.0,4.4
2021 Q3,Drill,Rap/Hip-Hop,1184523.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,1174981.0,615459.0,2.7,372109.0,4.4
2021 Q3,Unknown,Unknown,1168448.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,1158909.0,615459.0,2.7,372109.0,4.4
2021 Q3,R&B,R&B,1157093.0,615459.0,2.7,372109.0,4.4
2021 Q3,Drill,Rap/Hip-Hop,1154038.0,615459.0,2.7,372109.0,4.4
2021 Q3,Disco,Disco,1151163.0,615459.0,2.7,372109.0,4.4
2021 Q3,R&B,R&B,1135978.0,615459.0,2.7,372109.0,4.4
2021 Q3,Drill,Rap/Hip-Hop,1129027.0,615459.0,2.7,372109.0,4.4
2021 Q3,R&B,R&B,1117413.0,615459.0,2.7,372109.0,4.4
2021 Q3,Electronic,Electronic,1111278.0,615459.0,2.7,372109.0,4.4
2021 Q3,Drill,Rap/Hip-Hop,1110973.0,615459.0,2.7,372109.0,4.4
2021 Q3,Grime,Electronic,1104554.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,1099568.0,615459.0,2.7,372109.0,4.4
2021 Q3,Indie,Indie,1098411.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,1093069.0,615459.0,2.7,372109.0,4.4
2021 Q3,Drill,Rap/Hip-Hop,1091251.0,615459.0,2.7,372109.0,4.4
2021 Q3,Indie,Indie,1081529.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,1079415.0,615459.0,2.7,372109.0,4.4
2021 Q3,Afrobeats,Afrobeats,1079119.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,1073356.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,1067154.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,1057444.0,615459.0,2.7,372109.0,4.4
2021 Q3,R&B,R&B,1057356.0,615459.0,2.7,372109.0,4.4
2021 Q3,Drill,Rap/Hip-Hop,1056243.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,1048497.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,1043948.0,615459.0,2.7,372109.0,4.4
2021 Q3,Hip-Hop,Rap/Hip-Hop,1035988.0,615459.0,2.7,372109.0,4.4
2021 Q3,Grime,Electronic,1032979.0,615459.0,2.7,372109.0,4.4
2021 Q3,Metal,Rock/Punk/Metal,1031477.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,1028059.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,1024318.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,1014612.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,1005446.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,1002210.0,615459.0,2.7,372109.0,4.4
2021 Q3,Afrobeats,Afrobeats,974912.0,615459.0,2.7,372109.0,4.4
2021 Q3,Electronic,Electronic,960220.0,615459.0,2.7,372109.0,4.4
2021 Q3,Grime,Electronic,958140.0,615459.0,2.7,372109.0,4.4
2021 Q3,Hip-Hop,Rap/Hip-Hop,949061.0,615459.0,2.7,372109.0,4.4
2021 Q3,Electronic,Electronic,916740.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,911087.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,907472.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,892304.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,885942.0,615459.0,2.7,372109.0,4.4
2021 Q3,Electronic,Electronic,875853.0,615459.0,2.7,372109.0,4.4
2021 Q3,R&B,R&B,867681.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,864468.0,615459.0,2.7,372109.0,4.4
2021 Q3,Drill,Rap/Hip-Hop,856681.0,615459.0,2.7,372109.0,4.4
2021 Q3,Unknown,Unknown,855744.0,615459.0,2.7,372109.0,4.4
2021 Q3,Edm,Electronic,823370.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,812702.0,615459.0,2.7,372109.0,4.4
2021 Q3,Disco,Disco,803082.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,763132.0,615459.0,2.7,372109.0,4.4
2021 Q3,R&B,R&B,759039.0,615459.0,2.7,372109.0,4.4
2021 Q3,House,Dance/House,758096.0,615459.0,2.7,372109.0,4.4
2021 Q3,Drill,Rap/Hip-Hop,744937.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,742202.0,615459.0,2.7,372109.0,4.4
2021 Q3,Electronic,Electronic,729550.0,615459.0,2.7,372109.0,4.4
2021 Q3,Drill,Rap/Hip-Hop,718418.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,717525.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rap,Rap/Hip-Hop,714432.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,712473.0,615459.0,2.7,372109.0,4.4
2021 Q3,Soul,Soul,705886.0,615459.0,2.7,372109.0,4.4
2021 Q3,Pop,Pop,701212.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,683805.0,615459.0,2.7,372109.0,4.4
2021 Q3,Rock,Rock/Punk/Metal,682945.0,615459.0,2.7,372109.0,4.4
2021 Q3,Hip-Hop,Rap/Hip-Hop,670349.0,615459.0,2.7,372109.0,4.4
2021 Q3,Electronic,Electronic,662153.0,615459.0,2.7,372109.0,4.4
